,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,2.0411,03-31,暂停申购,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.929,0.192,7.01,4064275.0,1152854282.543,2.798,2.978,2.76,2.737,11.13,10692448250,10692448250,43.501053353583835,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,161815,银华抗通胀主题(QDII-FOF-LOF)A,1.178,03-30,开放申购,开放赎回,,10.0,100000000000.0,0.16,161815,抗通胀LOF,1.397,0.127,10.0,4283159.0,582381394.187,1.308,1.397,1.3,1.27,,79182793,79182793,18.590831918505952,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161815.html
2,501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),2.0038,03-30,暂停申购,开放赎回,,10.0,100.0,0.15,501225,全球芯片LOF,2.273,0.097,4.46,76476.0,17226530.0,2.242,2.274,2.23,2.176,4.18,415505991,415505991,13.434474498452945,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501225.html
3,162719,广发道琼斯石油指数人民币A,2.968,03-30,暂停申购,开放赎回,,10.0,10.0,0.12,162719,石油LOF,3.361,-0.373,-9.99,18019860.0,6567749561.582,3.733,3.844,3.361,3.734,,847275297,847275297,13.241239892183296,T+2,T+2,https://fundf10.eastmoney.com/jjfl_162719.html
4,501018,南方原油A,1.8442,03-30,暂停申购,开放赎回,,10.0,1.0,0.12,501018,南方原油LOF,2.087,-0.232,-10.0,6583255.0,1422754453.0,2.319,2.325,2.087,2.319,88.02,1560894448,1560894448,13.165600260275465,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
5,161129,易方达原油A类人民币,1.7479,03-30,暂停申购,开放赎回,,10.0,10.0,0.12,161129,原油LOF易方达,1.96,-0.218,-10.01,4133505.0,840764140.972,2.108,2.15,1.96,2.178,94.09,861063656,861063656,12.13456147376852,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161129.html
6,161116,易方达黄金主题人民币A,1.7113,03-30,暂停申购,开放赎回,,10.0,10.0,0.1,161116,黄金主题LOF,1.918,0.088,4.81,4498236.0,849096621.681,1.905,1.931,1.846,1.83,,416270360,416270360,12.078536784900361,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161116.html
7,160135,南方中证高铁产业指数(LOF),1.0725,03-31,开放申购,开放赎回,,10.0,100000000000.0,0.06,160135,高铁基金LOF,1.2,0.036,3.09,8882.0,1068642.318,1.26,1.26,1.164,1.164,14.94,7135080,7135080,11.888111888111883,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160135.html
8,160723,嘉实原油(QDII-LOF),2.1074,03-30,暂停申购,开放赎回,,10.0,5.0,0.12,160723,嘉实原油LOF,2.323,-0.258,-10.0,6725282.0,1620520872.915,2.53,2.538,2.323,2.581,99.53,1569731234,1569731234,10.23061592483628,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
9,160416,华安标普全球石油指数(LOF)A,2.2518,03-30,暂停申购,开放赎回,,10.0,2.0,0.12,160416,石油基金LOF,2.467,-0.274,-10.0,3843658.0,1003206926.175,2.787,2.787,2.467,2.741,,419444498,419444498,9.556799005240265,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160416.html
10,160639,鹏华中证高铁产业指数(LOF)A,0.9168,03-31,开放申购,开放赎回,,10.0,100000000000.0,0.12,160639,高铁LOF,1.0,0.002,0.2,21772.0,2240749.246,0.998,1.086,0.921,0.998,27.7,7860217,7860217,9.075043630017458,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160639.html
11,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.025,03-30,暂停申购,开放赎回,,10.0,10.0,0.12,161128,标普信息科技LOF,5.412,0.198,3.8,137787.0,73858883.898,5.37,5.414,5.315,5.214,2.86,2607296637,2607296637,7.701492537313423,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
12,161127,易方达标普生物科技人民币A,1.6354,03-30,暂停申购,开放赎回,,10.0,10.0,0.12,161127,标普生物科技LOF,1.743,0.097,5.89,84904.0,14720988.176,1.736,1.745,1.725,1.646,6.59,224718726,224718726,6.5794301088418825,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161127.html
