,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,1.384,11-26,限大额,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,1.476,0.039,2.71,1678171.0,243965537.403,1.456,1.482,1.437,1.437,7.01,3535212541,3535212541,6.647398843930643,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.761,11-25,暂停申购,暂停赎回,,10.0,10.0,0.12,161128,标普信息科技LOF,6.101,-0.022,-0.36,165668.0,101554784.041,6.168,6.175,6.095,6.123,3.62,2790027420,2790027420,5.901753167852801,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
2,501312,华宝海外科技股票(QDII-LOF)A,1.9961,11-25,暂停申购,暂停赎回,,10.0,10.0,0.12,501312,海外科技LOF,2.113,-0.012,-0.56,181322.0,38536083.0,2.141,2.143,2.112,2.125,6.66,575077461,575077461,5.856420019037123,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501312.html
3,160726,嘉实瑞享定期混合,0.9824,11-26,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.932,-0.004,-0.43,1029.0,96325.7,0.931,0.943,0.931,0.936,0.25,37950013,37950013,-5.13029315960912,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
4,501070,广发睿阳三年定开混合,1.1802,11-26,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.116,-0.002,-0.18,3389.0,378956.0,1.12,1.126,1.116,1.118,2.09,18101297,18101297,-5.439755973563788,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
5,166024,中欧恒利三年定期开放混合,1.2059,11-26,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.14,-0.004,-0.35,2034.0,232733.7,1.142,1.148,1.14,1.144,0.24,97956130,97956130,-5.464798076125721,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
6,166025,中欧远见两年定开混合A,0.763,11-26,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.72,0.002,0.28,150.0,10760.5,0.72,0.724,0.717,0.718,0.03,42487118,42487118,-5.635648754914815,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
7,166027,中欧创业板两年定开混合A,0.9502,11-26,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.895,0.005,0.56,2931.0,260049.08,0.893,0.895,0.885,0.89,0.39,67610741,67610741,-5.809303304567462,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
8,501065,汇添富经典成长定开混合,1.3306,11-26,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.253,-0.003,-0.24,345.0,43202.0,1.247,1.257,1.245,1.256,0.26,16352151,16352151,-5.831955508793034,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
9,501038,银华明择多策略定期开放混合,1.8943,11-26,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.782,-0.003,-0.17,9.0,1600.0,1.777,1.782,1.777,1.785,0.01,18159471,18159471,-5.9283112495380905,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
