,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,2.2259,04-15,暂停申购,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.902,0.026,0.9,1730197.0,501523978.593,2.878,2.921,2.877,2.876,4.74,10597496762,10597496762,30.374230648277095,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,501018,南方原油A,1.7109,04-14,暂停申购,开放赎回,,10.0,1.0,0.12,501018,南方原油LOF,2.227,0.011,0.5,10235198.0,2294288717.0,2.256,2.291,2.21,2.216,,1666996371,1666996371,30.165410018119104,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
2,161129,易方达原油A类人民币,1.6233,04-15,暂停申购,开放赎回,,10.0,10.0,0.12,161129,原油LOF易方达,2.036,-0.039,-1.88,4473470.0,924820003.503,2.101,2.126,2.021,2.075,,894383299,894383299,25.42351999014354,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161129.html
3,160723,嘉实原油(QDII-LOF),1.9582,04-14,暂停申购,开放赎回,,10.0,5.0,0.12,160723,嘉实原油LOF,2.385,-0.048,-1.97,8618203.0,2091121425.776,2.48,2.487,2.374,2.433,,1611436736,1611436736,21.795526503932177,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
4,501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),2.4243,04-14,暂停申购,开放赎回,,10.0,100.0,0.15,501225,全球芯片LOF,2.821,0.051,1.84,186347.0,51434941.0,2.769,2.827,2.712,2.77,10.19,515769072,515769072,16.363486367198778,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501225.html
5,160416,华安标普全球石油指数(LOF)A,2.0896,04-14,暂停申购,开放赎回,,10.0,2.0,0.12,160416,石油基金LOF,2.38,-0.004,-0.17,1913291.0,459082031.617,2.366,2.43,2.366,2.384,,404574922,404574922,13.89739663093415,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160416.html
6,501097,国寿安保科技创新混合(LOF),1.9151,04-15,开放申购,开放赎回,,10.0,100000000000.0,0.15,501097,科创国寿LOF,2.145,-0.238,-9.99,2294.0,492063.0,2.145,2.145,2.145,2.383,6.27,7853703,7853703,12.004595060310166,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501097.html
7,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.685,04-14,暂停申购,开放赎回,,10.0,10.0,0.12,161128,标普信息科技LOF,6.06,0.132,2.23,217567.0,131796554.21,6.091,6.1,6.021,5.928,4.51,2920483486,2920483486,6.596306068601583,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
8,162719,广发道琼斯石油指数人民币A,2.6265,04-14,暂停申购,开放赎回,,10.0,10.0,0.12,162719,石油LOF,2.781,-0.016,-0.57,2767818.0,775776840.24,2.774,2.831,2.772,2.797,,700047167,700047167,5.882352941176474,T+2,T+2,https://fundf10.eastmoney.com/jjfl_162719.html
9,506003,富国科创板两年定开混合,1.0565,04-15,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,1.003,0.008,0.8,34640.0,3460777.0,0.995,1.003,0.992,0.995,1.52,228488415,228488415,-5.063890203502139,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
10,166025,中欧远见两年定开混合A,0.7301,04-15,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.692,0.004,0.58,1113.0,76845.11,0.691,0.692,0.689,0.688,0.18,42644175,42644175,-5.218463224215864,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
11,506000,南方科创板3年定开混合,1.2186,04-15,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,1.154,0.01,0.87,64425.0,7398299.0,1.144,1.155,1.14,1.144,0.81,917048368,917048368,-5.301165271623174,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
12,501065,汇添富经典成长定开混合,1.3093,04-15,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.235,0.011,0.9,925.0,113639.0,1.229,1.235,1.226,1.224,0.7,16374248,16374248,-5.6747880546856955,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
13,501070,广发睿阳三年定开混合,1.2856,04-15,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.195,0.012,1.01,1784.0,211363.0,1.186,1.197,1.183,1.183,1.06,20198966,20198966,-7.047293092719354,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
14,501088,嘉实瑞虹三年定期混合,0.8525,04-15,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.791,0.011,1.41,986.0,77857.0,0.78,0.794,0.78,0.78,0.54,14352537,14352537,-7.2140762463343115,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
15,506008,长城科创两年定开混合A,1.0617,04-15,暂停申购,暂停赎回,2027-11-04,10.0,100000000000.0,0.15,506008,科创板长城,0.974,0.007,0.72,8764.0,851005.0,0.97,0.974,0.969,0.967,1.17,73032468,73032468,-8.26033719506453,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506008.html
