,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,2.112,04-13,暂停申购,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.855,0.031,1.1,1572234.0,448405367.425,2.853,2.87,2.84,2.824,4.31,10424759105,10424759105,35.179924242424235,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,501018,南方原油A,1.7092,04-10,暂停申购,开放赎回,,10.0,1.0,0.12,501018,南方原油LOF,2.266,-0.1,-4.23,9078970.0,2066329211.0,2.211,2.316,2.211,2.366,,1695655051,1695655051,32.57664404399719,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
2,161129,易方达原油A类人民币,1.6763,04-13,暂停申购,开放赎回,,10.0,10.0,0.12,161129,原油LOF易方达,2.173,-0.113,-4.94,5911663.0,1292510846.519,2.151,2.218,2.15,2.286,,954557144,954557144,29.63073435542565,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161129.html
3,160723,嘉实原油(QDII-LOF),1.9605,04-10,暂停申购,开放赎回,,10.0,5.0,0.12,160723,嘉实原油LOF,2.516,-0.052,-2.02,21790101.0,5486974088.71,2.439,2.588,2.432,2.568,,1699845025,1699845025,28.33460851823515,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
4,160416,华安标普全球石油指数(LOF)A,2.1209,04-10,暂停申购,开放赎回,,10.0,2.0,0.12,160416,石油基金LOF,2.497,-0.105,-4.04,1206216.0,300326390.627,2.472,2.51,2.453,2.602,70.96,424442372,424442372,17.73303786128531,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160416.html
5,501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),2.3504,04-10,暂停申购,开放赎回,,10.0,100.0,0.15,501225,全球芯片LOF,2.746,0.178,6.93,167145.0,45208686.0,2.648,2.78,2.631,2.568,9.14,501982805,501982805,16.831177671885634,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501225.html
6,501097,国寿安保科技创新混合(LOF),1.9185,04-13,开放申购,开放赎回,,10.0,100000000000.0,0.15,501097,科创国寿LOF,2.166,0.197,10.01,3037.0,639609.0,1.969,2.166,1.969,1.969,42.25,1557137,1557137,12.900703674745886,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501097.html
7,160220,国泰民益混合(LOF)A,3.668,04-13,开放申购,开放赎回,,10.0,100000000000.0,0.15,160220,国泰民益LOF,4.048,0.368,10.0,2832.0,1093046.714,3.626,4.048,3.626,3.68,8.5,13494113,13494113,10.359869138495089,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160220.html
8,162719,广发道琼斯石油指数人民币A,2.6907,04-10,暂停申购,开放赎回,,10.0,10.0,0.12,162719,石油LOF,2.933,-0.153,-4.96,4152875.0,1223241074.743,2.987,2.995,2.912,3.086,,738291604,738291604,9.005091611848208,T+2,T+2,https://fundf10.eastmoney.com/jjfl_162719.html
9,501046,财通多策略福鑫定开混合,5.9522,04-13,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,6.368,0.509,8.69,36527.0,22528191.0,5.999,6.398,5.868,5.859,21.88,106294656,106294656,6.98565236383186,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
10,501026,财通多策略福享混合(LOF),1.7731,04-13,开放申购,开放赎回,,10.0,100000000000.0,0.15,501026,财通福享混合LOF,1.872,0.065,3.6,3222.0,591268.0,1.805,1.872,1.791,1.807,6.34,9509947,9509947,5.577801590434843,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501026.html
11,166025,中欧远见两年定开混合A,0.7247,04-13,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.687,0.0,0.0,1586.0,108976.3,0.689,0.69,0.684,0.687,0.26,42336053,42336053,-5.202152614875115,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
12,501065,汇添富经典成长定开混合,1.2951,04-13,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.217,0.004,0.33,873.0,106163.0,1.216,1.217,1.211,1.213,0.67,15894872,15894872,-6.030422361207616,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
13,506008,长城科创两年定开混合A,1.0406,04-13,暂停申购,暂停赎回,2027-11-04,10.0,100000000000.0,0.15,506008,科创板长城,0.964,0.016,1.69,5278.0,507087.0,0.957,0.965,0.954,0.948,0.7,72282648,72282648,-7.361137805112436,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506008.html
14,501070,广发睿阳三年定开混合,1.2775,04-13,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.178,0.005,0.43,891.0,104804.0,1.181,1.181,1.172,1.173,0.53,19911616,19911616,-7.788649706457937,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
15,501088,嘉实瑞虹三年定期混合,0.8496,04-13,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.783,0.004,0.51,320.0,24963.0,0.779,0.783,0.779,0.779,0.18,14207378,14207378,-7.838983050847456,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
