,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,1.5363,12-05,限大额,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,1.734,0.01,0.58,2194747.0,377212430.586,1.725,1.735,1.693,1.724,9.07,4198007314,4198007314,12.868580355399335,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,168401,红土转型精选混合(LOF),3.5683,12-05,开放申购,开放赎回,,10.0,100000000000.0,0.15,168401,红土创新精选LOF,3.8,0.312,8.94,4616.0,1710158.193,3.519,3.809,3.519,3.488,17.16,10220556,10220556,6.493288120393466,T+1,T+1,https://fundf10.eastmoney.com/jjfl_168401.html
2,501201,红土创新科技创新股票(LOF),1.3948,12-05,开放申购,开放赎回,,10.0,100000000000.0,0.15,501201,科创红土LOF,1.473,0.113,8.31,10371.0,1497945.0,1.368,1.476,1.368,1.36,12.36,12355966,12355966,5.60653857183826,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501201.html
3,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.9001,12-04,限大额,开放赎回,,10.0,10.0,0.12,161128,标普信息科技LOF,6.224,-0.062,-0.99,201677.0,125726575.066,6.288,6.3,6.2,6.286,4.39,2856243093,2856243093,5.489737462076915,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
4,166024,中欧恒利三年定期开放混合,1.2584,12-05,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.195,0.011,0.93,5464.0,650623.8,1.19,1.196,1.18,1.184,0.64,102682084,102682084,-5.038143674507303,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
5,501088,嘉实瑞虹三年定期混合,0.8183,12-05,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.777,0.004,0.52,651.0,50583.0,0.777,0.777,0.777,0.773,0.38,13377998,13377998,-5.04704875962361,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
6,160726,嘉实瑞享定期混合,1.021,12-05,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.969,0.009,0.94,2618.0,252255.59,0.961,0.969,0.96,0.96,0.64,39456612,39456612,-5.09304603330068,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
7,166027,中欧创业板两年定开混合A,0.9612,12-05,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.91,0.002,0.22,2323.0,209807.951,0.903,0.91,0.903,0.908,0.31,68788852,68788852,-5.326674989596341,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
8,162720,广发创业板两年定开混合,1.1593,12-05,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,1.095,0.023,2.15,4343.0,473688.662,1.076,1.097,1.075,1.072,0.3,159985402,159985402,-5.546450444233591,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
9,160143,南方创业板2年定期开放混合,1.298,12-05,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.226,0.026,2.17,851.0,104365.8,1.227,1.227,1.22,1.2,0.31,33161114,33161114,-5.546995377503857,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
10,161914,万家创业板2年定期开放混合A,0.7405,12-05,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.698,0.004,0.58,9678.0,676918.095,0.689,0.701,0.689,0.694,0.58,116380704,116380704,-5.739365293720471,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
11,501038,银华明择多策略定期开放混合,1.906,12-05,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.794,0.004,0.22,3.0,537.0,1.796,1.796,1.779,1.79,0.0,18371457,18371457,-5.876180482686247,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
12,160926,大成创业板两年定开混合A,1.1127,12-05,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.044,0.009,0.87,1525.0,158984.467,1.035,1.045,1.035,1.035,0.2,80079970,80079970,-6.174170935562144,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
13,501065,汇添富经典成长定开混合,1.3689,12-05,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.28,0.008,0.63,33.0,4209.0,1.281,1.283,1.272,1.272,0.03,16704512,16704512,-6.494265468624441,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
14,506002,易方达科创板两年定开混合,1.4863,12-05,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,1.386,0.039,2.9,36779.0,5075951.0,1.355,1.389,1.349,1.347,1.66,306421177,306421177,-6.748301150507976,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
15,161132,易方达科顺定开混合,2.172,12-05,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,2.018,0.028,1.41,982.0,196013.0,1.981,2.02,1.972,1.99,1.44,13757097,13757097,-7.090239410681416,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
16,501070,广发睿阳三年定开混合,1.2116,12-05,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.118,-0.003,-0.27,3784.0,417707.0,1.123,1.123,1.09,1.121,2.31,18346156,18346156,-7.72532188841201,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
17,506001,万家科创板2年定开混合,1.3048,12-05,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,1.204,0.021,1.78,6480.0,777845.0,1.19,1.205,1.19,1.183,0.59,132721856,132721856,-7.725321888412018,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
