,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.718,11-18,限大额,开放赎回,,10.0,10.0,0.12,161128,标普信息科技LOF,6.276,0.206,3.39,236022.0,147304485.726,6.239,6.276,6.21,6.07,5.18,2859995492,2859995492,9.758656873032526,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
1,501312,华宝海外科技股票(QDII-LOF)A,1.9287,11-18,限大额,开放赎回,,10.0,10.0,0.12,501312,海外科技LOF,2.103,0.092,4.57,437625.0,91201611.0,2.058,2.105,2.058,2.011,16.63,553531051,553531051,9.037175299424488,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501312.html
2,161130,易方达纳斯达克100ETF联接(QDII-LOF)A(人民币),3.8848,11-18,限大额,开放赎回,,10.0,10.0,0.12,161130,纳斯达克100LOF,4.125,0.122,3.05,82507.0,33830378.631,4.093,4.128,4.087,4.003,6.45,527783004,527783004,6.183072487644157,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161130.html
3,160726,嘉实瑞享定期混合,1.0056,11-19,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.955,-0.008,-0.83,406.0,39009.4,0.965,0.967,0.955,0.963,0.1,37987760,37987760,-5.031821797931592,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
4,501070,广发睿阳三年定开混合,1.1912,11-19,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.131,0.0,0.0,137.0,15506.0,1.134,1.134,1.131,1.131,0.09,17242095,17242095,-5.0537273337810635,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
5,501088,嘉实瑞虹三年定期混合,0.8266,11-19,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.784,0.0,0.0,285.0,22448.0,0.786,0.792,0.784,0.784,0.17,13108245,13108245,-5.153641422695375,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
6,166025,中欧远见两年定开混合A,0.7637,11-19,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.724,0.001,0.14,12.0,867.4,0.723,0.724,0.72,0.723,0.0,42723157,42723157,-5.198376325782384,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
7,501046,财通多策略福鑫定开混合,4.0744,11-19,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,3.85,0.028,0.73,6549.0,2537513.0,3.898,3.927,3.839,3.822,3.94,63981610,63981610,-5.507559395248373,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
8,161132,易方达科顺定开混合,2.1032,11-19,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.987,-0.001,-0.05,6.0,1184.2,1.971,1.987,1.971,1.988,0.01,13545764,13545764,-5.5249144161278085,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
9,501038,银华明择多策略定期开放混合,1.8955,11-19,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.785,0.0,0.0,11.0,1968.0,1.789,1.794,1.785,1.785,0.01,18190043,18190043,-5.829596412556056,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
