,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,2.408,03-09,暂停申购,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,3.389,0.112,3.42,2740599.0,933928603.98,3.45,3.45,3.371,3.277,7.53,12329014394,12329014394,40.739202657807304,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),2.0965,03-06,暂停申购,开放赎回,,10.0,100.0,0.15,501225,全球芯片LOF,2.43,0.03,1.25,73199.0,17816594.0,2.45,2.455,2.413,2.4,4.01,444012516,444012516,15.907464822322936,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501225.html
2,160416,华安标普全球石油指数(LOF)A,2.0465,03-06,暂停申购,开放赎回,,10.0,2.0,0.12,160416,石油基金LOF,2.271,-0.228,-9.12,2378113.0,555603324.674,2.276,2.43,2.265,2.499,,384626075,384626075,10.969948692890297,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160416.html
3,161129,易方达原油A类人民币,1.4631,03-06,暂停申购,开放赎回,,10.0,10.0,0.12,161129,原油LOF易方达,1.616,-0.109,-6.32,5986046.0,976977600.572,1.553,1.685,1.553,1.725,,709858148,709858148,10.450413505570367,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161129.html
4,501018,南方原油A,1.5383,03-06,暂停申购,开放赎回,,10.0,1.0,0.12,501018,南方原油LOF,1.652,-0.085,-4.89,7073754.0,1168146744.0,1.563,1.698,1.563,1.737,95.29,1226295459,1226295459,7.391276083988813,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
5,160723,嘉实原油(QDII-LOF),1.7551,03-06,暂停申购,开放赎回,,10.0,5.0,0.12,160723,嘉实原油LOF,1.865,-0.081,-4.16,9164635.0,1686515279.984,1.79,1.909,1.771,1.946,,1258823138,1258823138,6.2617514671528625,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
6,501099,平安新兴产业混合(LOF),2.6842,03-09,开放申购,开放赎回,,10.0,100000000000.0,0.12,501099,平安新兴产业LOF,2.847,0.125,4.59,2050.0,570460.0,2.723,2.88,2.722,2.722,7.84,7445759,7445759,6.0651218240071465,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501099.html
7,160220,国泰民益混合(LOF)A,3.0862,03-09,开放申购,开放赎回,,10.0,100000000000.0,0.15,160220,国泰民益LOF,3.265,0.204,6.66,2029.0,646921.866,3.01,3.27,3.01,3.061,5.64,11742403,11742403,5.793532499513975,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160220.html
8,168401,红土精选混合(LOF)A,4.6163,03-09,开放申购,开放赎回,,10.0,100000000000.0,0.15,168401,红土创新精选LOF,4.882,0.063,1.31,2040.0,991918.037,4.774,4.912,4.774,4.819,6.6,15101637,15101637,5.755691787795417,T+1,T+1,https://fundf10.eastmoney.com/jjfl_168401.html
9,501201,红土创新科技创新股票(LOF)A,1.8154,03-09,开放申购,开放赎回,,10.0,100000000000.0,0.15,501201,科创红土LOF,1.911,0.097,5.35,12339.0,2335625.0,1.83,1.965,1.83,1.814,13.68,17239513,17239513,5.266057067312997,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501201.html
10,501088,嘉实瑞虹三年定期混合,0.8476,03-09,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.788,0.015,1.94,1025.0,80604.0,0.78,0.79,0.78,0.773,0.57,14258624,14258624,-7.031618688060403,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
11,506008,长城科创两年定开混合A,1.0422,03-09,暂停申购,暂停赎回,2027-11-04,10.0,100000000000.0,0.15,506008,科创板长城,0.967,0.019,2.0,15003.0,1441500.0,0.952,0.968,0.952,0.948,2.0,72512042,72512042,-7.2155056611015205,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506008.html
