,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161032,富国中证煤炭指数(LOF)A,2.063,10-17,开放申购,开放赎回,,10.0,100000000000.0,0.0,161032,煤炭龙头LOF,2.314,0.204,9.67,44662.0,9679485.695,2.069,2.321,2.062,2.11,36.19,28555290,28555290,12.166747455162378,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161032.html
1,161724,招商中证煤炭等权指数(LOF)A,2.1227,10-17,开放申购,开放赎回,,10.0,100000000000.0,0.1,161724,煤炭等权LOF,2.354,0.214,10.0,7451.0,1679692.743,2.103,2.354,2.103,2.14,19.77,8873191,8873191,10.896499740896031,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161724.html
2,168204,国联中证煤炭指数(LOF)A,1.903,10-17,开放申购,开放赎回,,10.0,100000000000.0,0.0,168204,煤炭LOF,2.0,0.112,5.93,17526.0,3415379.217,1.89,2.002,1.89,1.888,20.4,17183608,17183608,5.0972149238045175,T+1,T+1,https://fundf10.eastmoney.com/jjfl_168204.html
3,161810,银华内需精选混合(LOF),3.97,10-17,开放申购,开放赎回,,10.0,100000000000.0,0.15,161810,银华内需LOF,3.758,-0.192,-4.86,5083.0,1932526.484,3.947,3.947,3.754,3.95,1.51,126503679,126503679,-5.340050377833758,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161810.html
4,501070,广发睿阳三年定开混合,1.1908,10-17,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.122,-0.013,-1.15,592.0,66528.0,1.143,1.143,1.121,1.135,0.4,16420358,16420358,-5.777628485052063,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
5,166025,中欧远见两年定开混合A,0.7757,10-17,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.73,0.002,0.27,4941.0,360674.2,0.732,0.732,0.727,0.728,0.84,42740953,42740953,-5.891452881268528,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
6,166024,中欧恒利三年定期开放混合,1.1896,10-17,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.118,0.001,0.09,3754.0,421544.517,1.124,1.125,1.111,1.117,0.44,96064631,96064631,-6.01882985877605,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
7,161912,万家社会责任18个月定开A,3.2463,10-17,暂停申购,暂停赎回,2027-01-15,10.0,1000.0,0.15,161912,社会责任定开,3.048,0.088,2.97,19853.0,6099824.768,2.966,3.125,2.966,2.96,3.68,164633139,164633139,-6.108492745587288,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161912.html
8,166027,中欧创业板两年定开混合A,0.9415,10-17,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.883,0.005,0.57,5259.0,465909.094,0.883,0.887,0.883,0.878,0.7,66510760,66510760,-6.213489113117365,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
9,161040,富国创业板两年定开混合,1.6501,10-17,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.545,0.025,1.64,8259.0,1278386.861,1.518,1.556,1.518,1.52,1.19,107307468,107307468,-6.369310950851462,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
10,161914,万家创业板2年定期开放混合A,0.7604,10-17,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.711,0.001,0.14,7534.0,538102.522,0.718,0.718,0.711,0.71,0.46,117543444,117543444,-6.496580746975276,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
11,160529,博时创业板两年定开混合,1.3036,10-17,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.215,0.011,0.91,525.0,63413.725,1.195,1.22,1.195,1.204,0.14,45112344,45112344,-6.796563362994784,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
12,160143,南方创业板2年定期开放混合,1.2493,10-17,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.16,0.01,0.87,1505.0,174757.5,1.161,1.17,1.157,1.15,0.56,31375932,31375932,-7.148002881613716,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
13,160926,大成创业板两年定开混合A,1.0898,10-17,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.011,0.009,0.9,1196.0,120896.7,1.01,1.014,1.007,1.002,0.16,77446104,77446104,-7.230684529271445,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
14,160325,华夏创业板两年定开混合,1.1966,10-17,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,1.11,0.011,1.0,4340.0,484311.152,1.108,1.12,1.108,1.099,0.39,123367172,123367172,-7.2371719872973435,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
15,162720,广发创业板两年定开混合,1.102,10-17,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,1.016,0.01,0.99,8032.0,819605.273,1.014,1.027,1.012,1.006,0.55,148435151,148435151,-7.803992740471875,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
