,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,160723,嘉实原油(QDII-LOF),1.4786,06-16,限大额,开放赎回,,10.0,100.0,0.12,160723,嘉实原油LOF,1.581,0.082,5.47,4339596.0,675823117.94,1.548,1.582,1.535,1.499,,169982153,169982153,6.9254700392262984,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
1,162720,广发创业板两年定开混合,0.8071,06-17,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,0.766,0.004,0.52,983.0,75156.3,0.762,0.767,0.757,0.762,0.07,111732130,111732130,-5.09230578614794,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
2,161132,易方达科顺定开混合,1.6903,06-17,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.6,0.001,0.06,837.0,133591.4,1.6,1.6,1.587,1.599,1.23,10907354,10907354,-5.34224693841329,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
3,160726,嘉实瑞享定期混合,0.951,06-17,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.9,0.0,0.0,545.0,49050.0,0.9,0.9,0.9,0.9,0.14,35144699,35144699,-5.362776025236586,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
4,160325,华夏创业板两年定开混合,0.8364,06-17,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,0.788,-0.001,-0.13,777.0,61211.049,0.783,0.796,0.783,0.789,0.07,85065304,85065304,-5.786704925872788,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
5,161914,万家创业板2年定期开放混合A,0.6669,06-17,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.628,-0.004,-0.63,1018.0,63881.9,0.629,0.629,0.625,0.632,0.06,101820202,101820202,-5.832958464537418,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
6,160926,大成创业板两年定开混合A,0.8514,06-17,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,0.8,-0.003,-0.37,470.0,37600.3,0.798,0.804,0.798,0.803,0.06,61588054,61588054,-6.037115339440921,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
7,166027,中欧创业板两年定开混合A,0.8222,06-17,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.77,-0.004,-0.52,565.0,43532.9,0.771,0.773,0.769,0.774,0.08,57711568,57711568,-6.348820238384824,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
8,161040,富国创业板两年定开混合,1.1622,06-17,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.087,-0.003,-0.28,442.0,48177.7,1.09,1.09,1.087,1.09,0.07,71359602,71359602,-6.470487007399754,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
9,166024,中欧恒利三年定期开放混合,1.0009,06-17,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,0.933,-0.001,-0.11,2270.0,211853.4,0.934,0.936,0.932,0.934,0.26,80168427,80168427,-6.783894494954526,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
10,501065,汇添富经典成长定开混合,1.0651,06-17,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,0.988,0.003,0.3,11.0,1087.0,0.987,0.988,0.987,0.985,0.01,12678609,12678609,-7.238756924232462,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
11,506002,易方达科创板两年定开混合,0.9558,06-17,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,0.884,0.003,0.34,3657.0,322640.0,0.884,0.885,0.874,0.881,0.17,192454226,192454226,-7.512031805817114,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
12,506003,富国科创板两年定开混合,0.7612,06-17,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.702,-0.001,-0.14,10654.0,746211.0,0.7,0.702,0.697,0.703,0.48,154993246,154993246,-7.777193904361539,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
13,506001,万家科创板2年定开混合,0.9985,06-17,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,0.918,-0.001,-0.11,3905.0,358061.0,0.922,0.922,0.915,0.919,0.36,100683119,100683119,-8.062093139709566,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
14,506000,南方科创板3年定开混合,0.7919,06-17,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,0.726,0.008,1.11,14487.0,1046733.0,0.718,0.726,0.718,0.718,0.19,562781261,562781261,-8.32175779770174,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
