,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161908,万家添利债券(LOF)C,1.226,10-27,限大额,开放赎回,,10.0,10000000.0,0.0,161908,万家添利LOF,1.359,0.122,9.86,789.0,102271.865,1.237,1.359,1.229,1.237,6.71,1597047,1597047,10.848287112561176,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161908.html
1,501312,华宝海外科技股票(QDII-LOF)A,2.1159,10-24,限大额,开放赎回,,10.0,100.0,0.12,501312,海外科技LOF,2.303,-0.04,-1.71,466554.0,108497152.0,2.355,2.376,2.287,2.343,21.07,509921048,509921048,8.842572900420627,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501312.html
2,160726,嘉实瑞享定期混合,1.0616,10-27,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,1.003,0.0,0.0,3814.0,383199.516,1.006,1.008,1.002,1.003,0.96,39810595,39810595,-5.519969856819913,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
3,501038,银华明择多策略定期开放混合,1.9276,10-27,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.81,-0.006,-0.33,415.0,75666.0,1.82,1.829,1.807,1.816,0.41,18444805,18444805,-6.100850798920934,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
4,166025,中欧远见两年定开混合A,0.7774,10-27,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.729,0.0,0.0,2427.0,177180.1,0.728,0.732,0.728,0.729,0.41,42682403,42682403,-6.225881142269102,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
5,166027,中欧创业板两年定开混合A,0.9575,10-27,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.892,-0.005,-0.56,782.0,69787.856,0.895,0.896,0.89,0.897,0.1,67188673,67188673,-6.8407310704960835,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
6,166024,中欧恒利三年定期开放混合,1.2376,10-27,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.147,-0.008,-0.69,1871.0,214745.3,1.149,1.149,1.146,1.155,0.22,98557615,98557615,-7.320620555914674,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
7,501046,财通多策略福鑫定开混合,4.4705,10-27,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,4.136,0.117,2.91,22994.0,9386742.0,4.018,4.142,4.001,4.019,13.84,68734530,68734530,-7.482384520747125,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
8,501065,汇添富经典成长定开混合,1.4031,10-27,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.298,-0.016,-1.22,1502.0,194284.0,1.303,1.317,1.292,1.314,1.15,16939419,16939419,-7.490556624616918,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
9,161914,万家创业板2年定期开放混合A,0.7957,10-27,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.727,0.0,0.0,4860.0,353729.7,0.727,0.73,0.723,0.727,0.29,120763367,120763367,-8.633907251476685,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
10,160529,博时创业板两年定开混合,1.3892,10-27,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.264,-0.005,-0.39,2230.0,281870.52,1.269,1.269,1.261,1.269,0.6,46931689,46931689,-9.012381226605239,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
11,161040,富国创业板两年定开混合,1.7998,10-27,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.633,0.011,0.68,3310.0,540470.9,1.62,1.643,1.62,1.622,0.47,113871316,113871316,-9.267696410712304,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
12,160926,大成创业板两年定开混合A,1.148,10-27,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.039,-0.004,-0.38,1701.0,177134.382,1.048,1.048,1.037,1.043,0.22,79675907,79675907,-9.494773519163763,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
13,161132,易方达科顺定开混合,2.2673,10-27,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,2.052,0.012,0.59,593.0,122892.9,2.079,2.079,2.052,2.04,0.87,13988882,13988882,-9.495876152251578,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
