,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501070,广发睿阳三年定开混合,1.1499,09-08,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.088,0.004,0.37,977.0,105800.0,1.089,1.095,1.074,1.084,0.68,15606925,15606925,-5.383076789286012,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
1,501065,汇添富经典成长定开混合,1.3223,09-08,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.25,-0.01,-0.79,1130.0,142272.0,1.26,1.264,1.25,1.26,0.87,16189500,16189500,-5.467745594796947,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
2,501038,银华明择多策略定期开放混合,2.0023,09-08,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.892,-0.003,-0.16,483.0,89727.0,1.861,1.892,1.842,1.895,0.48,19053764,19053764,-5.508665035209512,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
3,166024,中欧恒利三年定期开放混合,1.1361,09-08,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.07,0.007,0.66,3738.0,399158.7,1.063,1.074,1.063,1.063,0.44,91940211,91940211,-5.8181498107561,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
4,160726,嘉实瑞享定期混合,1.0273,09-08,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.962,0.0,0.0,550.0,53301.9,0.962,0.986,0.962,0.962,0.14,36904406,36904406,-6.356468412343047,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
5,166025,中欧远见两年定开混合A,0.8062,09-08,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.749,0.001,0.13,155.0,11576.3,0.751,0.752,0.745,0.748,0.03,43694413,43694413,-7.095013644257012,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
6,161132,易方达科顺定开混合,2.0414,09-08,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.896,0.018,0.96,769.0,145014.2,1.886,1.899,1.878,1.878,1.13,12925214,12925214,-7.122562946997157,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
7,501046,财通多策略福鑫定开混合,3.6081,09-08,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,3.33,-0.147,-4.23,20077.0,6759539.0,3.46,3.46,3.303,3.477,12.24,54629316,54629316,-7.707657770017455,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
8,166027,中欧创业板两年定开混合A,0.979,09-08,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.897,-0.003,-0.33,1698.0,152404.6,0.905,0.905,0.895,0.9,0.23,67410180,67410180,-8.375893769152192,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
9,161914,万家创业板2年定期开放混合A,0.7648,09-08,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.699,-0.02,-2.78,9420.0,661977.5,0.714,0.714,0.697,0.719,0.57,115494626,115494626,-8.603556485355659,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
10,160143,南方创业板2年定期开放混合,1.2391,09-08,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.128,-0.022,-1.91,1831.0,207959.499,1.149,1.155,1.123,1.15,0.69,29848737,29848737,-8.966185134371738,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
11,161040,富国创业板两年定开混合,1.694,09-08,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.538,-0.025,-1.6,6267.0,968763.835,1.538,1.562,1.53,1.563,0.91,105755639,105755639,-9.208972845336477,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
12,160926,大成创业板两年定开混合A,1.1027,09-08,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,0.994,-0.008,-0.8,2563.0,255563.3,1.002,1.002,0.989,1.002,0.34,75808213,75808213,-9.857622200054413,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
13,160325,华夏创业板两年定开混合,1.1908,09-08,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,1.066,-0.015,-1.39,7834.0,839545.904,1.069,1.079,1.065,1.081,0.71,116858064,116858064,-10.480349344978167,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
14,161912,万家社会责任18个月定开A,3.0328,09-08,暂停申购,暂停赎回,2027-01-15,10.0,1000.0,0.15,161912,社会责任定开,2.712,-0.092,-3.28,12554.0,3446324.8,2.735,2.798,2.71,2.804,2.39,142668351,142668351,-10.577683988393556,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161912.html
15,160529,博时创业板两年定开混合,1.3101,09-08,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.169,-0.015,-1.27,2337.0,273825.524,1.178,1.186,1.162,1.184,0.63,43244319,43244319,-10.770170216014046,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
16,162720,广发创业板两年定开混合,1.1627,09-08,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,1.018,-0.024,-2.3,23623.0,2422431.329,1.039,1.04,1.013,1.042,1.62,148657749,148657749,-12.445170723316421,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
17,506001,万家科创板2年定开混合,1.2893,09-08,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,1.11,-0.026,-2.29,11363.0,1265836.0,1.12,1.125,1.109,1.136,1.03,122163603,122163603,-13.906771116109502,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
18,506003,富国科创板两年定开混合,0.9534,09-08,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.819,-0.019,-2.27,8308.0,683979.0,0.826,0.835,0.816,0.838,0.37,182647238,182647238,-14.096916299559478,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
19,506002,易方达科创板两年定开混合,1.3362,09-08,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,1.144,-0.022,-1.89,32009.0,3691988.0,1.165,1.165,1.141,1.166,1.46,250874510,250874510,-14.384074240383187,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
20,506005,博时科创板三年定开混合,1.2218,09-08,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,506005,科创板博时,1.042,-0.02,-1.88,88160.0,9218890.0,1.054,1.054,1.038,1.062,1.16,793613358,793613358,-14.715992797511865,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506005.html
21,506006,汇添富科创板2年定开混合,1.1329,09-08,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,0.966,-0.01,-1.02,7992.0,777035.0,0.977,0.98,0.961,0.976,0.36,214522035,214522035,-14.732103451319626,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
22,506000,南方科创板3年定开混合,0.9555,09-08,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,0.812,-0.017,-2.05,60139.0,4910131.0,0.827,0.827,0.811,0.829,0.77,635405668,635405668,-15.018315018315015,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
