,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,1.4314,11-28,限大额,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,1.618,0.09,5.89,3011567.0,484577810.998,1.62,1.628,1.57,1.528,12.56,3878838390,3878838390,13.036188347072802,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,166025,中欧远见两年定开混合A,0.7627,11-28,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.723,-0.001,-0.14,616.0,44309.756,0.721,0.724,0.712,0.724,0.1,42664148,42664148,-5.20519208076571,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
2,506008,长城科创两年定开混合A,0.9705,11-28,暂停申购,暂停赎回,2027-11-04,10.0,100000000000.0,0.15,506008,科创板长城,0.918,0.003,0.33,242.0,22192.0,0.916,0.918,0.916,0.915,0.03,68842656,68842656,-5.4095826893353935,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506008.html
3,166027,中欧创业板两年定开混合A,0.9572,11-28,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.902,0.006,0.67,54.0,4856.9,0.899,0.902,0.898,0.896,0.01,68139540,68139540,-5.766819891349773,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
4,501038,银华明择多策略定期开放混合,1.9023,11-28,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.791,0.008,0.45,16.0,2859.0,1.785,1.791,1.785,1.783,0.02,18251186,18251186,-5.8508121747358555,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
5,161040,富国创业板两年定开混合,1.7004,11-28,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.6,0.016,1.01,1178.0,187487.3,1.584,1.6,1.584,1.584,0.17,111807256,111807256,-5.904493060456353,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
6,501065,汇添富经典成长定开混合,1.3384,11-28,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.258,0.009,0.72,25.0,3132.0,1.252,1.258,1.252,1.249,0.02,16417403,16417403,-6.007172743574419,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
7,501070,广发睿阳三年定开混合,1.193,11-28,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.121,0.006,0.54,3683.0,411701.0,1.119,1.121,1.115,1.115,2.27,18182396,18182396,-6.035205364626996,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
8,161914,万家创业板2年定期开放混合A,0.7475,11-28,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.701,0.012,1.74,4644.0,323602.39,0.684,0.701,0.684,0.689,0.28,116465238,116465238,-6.220735785953189,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
9,160325,华夏创业板两年定开混合,1.266,11-28,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,1.186,0.011,0.94,1244.0,146724.6,1.172,1.186,1.172,1.175,0.11,133669821,133669821,-6.319115323854666,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
10,160529,博时创业板两年定开混合,1.3219,11-28,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.232,0.002,0.16,461.0,56755.1,1.23,1.233,1.23,1.23,0.12,45676697,45676697,-6.800817005824955,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
11,161132,易方达科顺定开混合,2.1249,11-28,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.98,0.018,0.92,936.0,185434.7,1.962,1.988,1.962,1.962,1.37,13498044,13498044,-6.819144430326124,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
12,160926,大成创业板两年定开混合A,1.1033,11-28,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.027,0.006,0.59,1333.0,136637.76,1.023,1.028,1.021,1.021,0.17,78775986,78775986,-6.915616786005622,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
13,160143,南方创业板2年定期开放混合,1.2736,11-28,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.176,0.013,1.12,56.0,6577.1,1.175,1.176,1.173,1.163,0.02,31808703,31808703,-7.663316582914582,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
14,162720,广发创业板两年定开混合,1.1644,11-28,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,1.072,0.011,1.04,3558.0,380074.84,1.077,1.08,1.056,1.061,0.24,156624978,156624978,-7.935417382342839,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
15,506001,万家科创板2年定开混合,1.2837,11-28,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,1.179,0.006,0.51,2191.0,257691.0,1.165,1.179,1.165,1.173,0.2,129966004,129966004,-8.156111240944147,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
16,506002,易方达科创板两年定开混合,1.4756,11-28,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,1.35,0.005,0.37,25493.0,3428992.0,1.357,1.357,1.335,1.345,1.15,298462185,298462185,-8.511791813499588,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
17,506003,富国科创板两年定开混合,0.9748,11-28,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.887,0.004,0.45,4269.0,377223.0,0.884,0.887,0.88,0.883,0.19,199445232,199445232,-9.00697578990562,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
18,506006,汇添富科创板2年定开混合,1.1052,11-28,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,1.0,0.005,0.5,1913.0,191039.0,0.996,1.0,0.993,0.995,0.09,222253300,222253300,-9.518639160332969,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
