,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,2.032,12-31,限大额,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.372,0.121,5.38,4876228.0,1142453017.375,2.3,2.395,2.3,2.251,15.62,7405456830,7405456830,16.732283464566923,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,166107,信澳量化多因子混合(LOF)A,1.4395,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.15,166107,多因子LOF,1.584,-0.176,-10.0,381.0,60350.4,1.584,1.584,1.584,1.76,1.7,3540562,3540562,10.038207711010774,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166107.html
2,163907,中海惠裕纯债发起式,0.798,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.06,163907,中海惠裕LOF,0.87,-0.097,-10.03,107.0,9309.0,0.87,0.87,0.87,0.967,0.46,2032308,2032308,9.022556390977437,T+1,T+1,https://fundf10.eastmoney.com/jjfl_163907.html
3,163003,长信利鑫债券(LOF)C,0.6593,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.0,163003,长信利鑫LOF,0.718,-0.08,-10.03,408.0,29294.4,0.718,0.718,0.718,0.798,1.62,1810897,1810897,8.90338237524647,T+1,T+1,https://fundf10.eastmoney.com/jjfl_163003.html
4,160527,博时研究优选混合(LOF)A,0.9841,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.15,160527,博时研究优选LOF,1.069,0.097,9.98,401.0,39611.042,0.972,1.069,0.972,0.972,0.59,7278925,7278925,8.627172035362257,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160527.html
5,161727,招商增荣混合(LOF),1.739,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.15,161727,招商增荣LOF,1.88,-0.209,-10.0,54.0,10152.0,1.88,1.88,1.88,2.089,0.48,2130583,2130583,8.108108108108096,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161727.html
6,162414,华宝新机遇混合(LOF)A,1.8723,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.15,162414,新机遇LOF,1.996,-0.222,-10.01,97.0,19361.2,1.996,1.996,1.996,2.218,0.74,2630377,2630377,6.606847193291669,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162414.html
7,164210,天弘同利债券(LOF)C,1.2444,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.0,164210,天弘同利LOF,1.31,0.054,4.3,244.0,30962.038,1.244,1.334,1.241,1.256,3.15,1014220,1014220,5.271616843458704,T+1,T+1,https://fundf10.eastmoney.com/jjfl_164210.html
8,501005,汇添富中证精准医疗指数(LOF)A,0.9618,12-31,开放申购,开放赎回,,10.0,100000000000.0,0.08,501005,精准医疗LOF,1.012,0.049,5.09,7236.0,725788.0,0.961,1.015,0.955,0.963,3.21,22848632,22848632,5.219380328550637,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501005.html
9,506000,南方科创板3年定开混合,1.1003,12-31,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,1.045,0.036,3.57,206938.0,21434320.0,1.017,1.045,1.016,1.009,2.62,825648130,825648130,-5.025902026719996,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
