,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501070,广发睿阳三年定开混合,1.1491,09-17,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.081,-0.008,-0.73,734.0,80157.0,1.08,1.095,1.08,1.089,0.51,15516025,15516025,-5.926377164737625,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
1,501065,汇添富经典成长定开混合,1.3633,09-17,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.281,-0.002,-0.16,1590.0,202686.0,1.277,1.289,1.269,1.283,1.23,16591000,16591000,-6.036822416195998,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
2,161132,易方达科顺定开混合,2.1218,09-17,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.98,-0.012,-0.6,1168.0,233670.5,1.997,2.02,1.954,1.992,1.71,13497850,13497850,-6.683004995758315,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
3,160726,嘉实瑞享定期混合,1.0427,09-17,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.968,-0.005,-0.51,1502.0,147752.2,0.981,0.986,0.968,0.973,0.39,37370362,37370362,-7.1640932195262295,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
4,166024,中欧恒利三年定期开放混合,1.1766,09-17,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.09,-0.017,-1.54,1896.0,208086.9,1.101,1.108,1.088,1.107,0.22,93658720,93658720,-7.360190379058304,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
5,501038,银华明择多策略定期开放混合,2.0561,09-17,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.902,0.0,0.0,449.0,85785.0,1.902,1.939,1.889,1.902,0.45,19154471,19154471,-7.494771655075139,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
6,166025,中欧远见两年定开混合A,0.8076,09-17,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.742,-0.005,-0.67,6472.0,480799.9,0.746,0.748,0.734,0.747,1.11,43420969,43420969,-8.122833085685983,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
7,166027,中欧创业板两年定开混合A,0.9971,09-17,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.908,-0.01,-1.09,646.0,58944.926,0.927,0.927,0.908,0.918,0.09,68256663,68256663,-8.935914151038006,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
8,160926,大成创业板两年定开混合A,1.1248,09-17,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.01,-0.004,-0.39,2606.0,263032.484,0.993,1.016,0.989,1.014,0.34,77070026,77070026,-10.206258890469417,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
9,161912,万家社会责任18个月定开A,3.3289,09-17,暂停申购,暂停赎回,2027-01-15,10.0,1000.0,0.15,161912,社会责任定开,2.977,-0.038,-1.26,13029.0,3951147.056,2.993,3.09,2.93,3.015,2.44,158837987,158837987,-10.571059509147169,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161912.html
10,161914,万家创业板2年定期开放混合A,0.8076,09-17,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.722,-0.001,-0.14,10967.0,796706.528,0.725,0.734,0.722,0.723,0.66,119351241,119351241,-10.599306587419516,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
11,161040,富国创业板两年定开混合,1.78,09-17,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.59,-0.031,-1.91,15519.0,2494745.398,1.634,1.634,1.581,1.621,2.24,109912924,109912924,-10.674157303370784,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
12,160143,南方创业板2年定期开放混合,1.3107,09-17,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.17,-0.012,-1.02,2468.0,290702.51,1.182,1.186,1.17,1.182,0.92,31252965,31252965,-10.734721904325935,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
13,160529,博时创业板两年定开混合,1.3717,09-17,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.222,-0.01,-0.81,3136.0,385198.4,1.222,1.236,1.222,1.232,0.85,45219706,45219706,-10.913465043376828,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
