,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,165511,中信保诚中证500指数(LOF)A,1.7045,07-18,开放申购,开放赎回,,10.0,100000000000.0,0.12,165511,中信保诚500LOF,1.885,0.005,0.27,5535.0,1087333.596,1.855,2.068,1.7,1.88,4.49,23259332,23259332,10.589615723085956,T+1,T+1,https://fundf10.eastmoney.com/jjfl_165511.html
1,165525,中信保诚中证基建工程指数(LOF)A,0.7282,07-18,开放申购,开放赎回,,10.0,100000000000.0,0.1,165525,基建工程LOF,0.796,0.072,9.94,191167.0,14891161.624,0.788,0.796,0.739,0.724,17.86,85179544,85179544,9.310628948091196,T+1,T+1,https://fundf10.eastmoney.com/jjfl_165525.html
2,502023,鹏华国证钢铁行业指数(LOF)A,1.6354,07-18,开放申购,开放赎回,,10.0,100000000000.0,0.12,502023,钢铁LOF,1.745,0.067,3.99,2466.0,420935.0,1.647,1.75,1.647,1.678,9.09,4732440,4732440,6.701724348783181,T+1,T+1,https://fundf10.eastmoney.com/jjfl_502023.html
3,160722,嘉实惠泽混合(LOF),1.3071,07-18,开放申购,开放赎回,,10.0,100000000000.0,0.15,160722,嘉实惠泽LOF,1.39,0.089,6.84,257.0,35384.2,1.305,1.39,1.303,1.301,0.69,5167446,5167446,6.342284446484582,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160722.html
4,501065,汇添富经典成长定开混合,1.1217,07-18,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.064,0.006,0.57,287.0,30223.0,1.045,1.064,1.045,1.058,0.22,13780502,13780502,-5.143977890701602,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
5,160726,嘉实瑞享定期混合,0.9832,07-18,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.932,0.004,0.43,1372.0,127424.8,0.927,0.937,0.927,0.928,0.35,36394289,36394289,-5.207485760781115,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
6,166027,中欧创业板两年定开混合A,0.8725,07-18,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.824,0.009,1.1,3503.0,287369.1,0.812,0.824,0.812,0.815,0.47,61780861,61780861,-5.558739255014338,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
7,160529,博时创业板两年定开混合,1.0405,07-18,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,0.981,0.006,0.62,99.0,9673.6,0.977,0.981,0.977,0.975,0.03,36278669,36278669,-5.718404613166746,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
8,160143,南方创业板2年定期开放混合,1.0013,07-18,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,0.944,0.008,0.85,1785.0,168354.2,0.948,0.948,0.923,0.936,0.68,24643847,24643847,-5.722560671127547,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
9,161040,富国创业板两年定开混合,1.3171,07-18,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.241,0.006,0.49,5464.0,676038.885,1.241,1.241,1.233,1.235,0.83,82171393,82171393,-5.777845266114937,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
10,160926,大成创业板两年定开混合A,0.9166,07-18,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,0.862,0.006,0.7,1490.0,128225.9,0.856,0.862,0.856,0.856,0.19,66396271,66396271,-5.956796857953304,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
11,160325,华夏创业板两年定开混合,0.9255,07-18,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,0.87,0.005,0.58,1360.0,117960.198,0.865,0.872,0.865,0.865,0.13,93934678,93934678,-5.9967585089141,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
12,166025,中欧远见两年定开混合A,0.7922,07-18,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.744,-0.001,-0.13,1930.0,144058.22,0.747,0.752,0.744,0.745,0.34,41716488,41716488,-6.084322140873519,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
13,161914,万家创业板2年定期开放混合A,0.6921,07-18,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.649,0.007,1.09,3318.0,214901.93,0.647,0.65,0.645,0.642,0.2,105231431,105231431,-6.227423782690366,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
14,162720,广发创业板两年定开混合,0.9317,07-18,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,0.871,0.004,0.46,6460.0,560455.01,0.866,0.872,0.864,0.867,0.44,127047892,127047892,-6.514972630675107,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
15,506002,易方达科创板两年定开混合,1.048,07-18,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,0.961,0.003,0.31,15039.0,1443268.0,0.961,0.964,0.957,0.958,0.69,209224884,209224884,-8.301526717557259,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
16,506001,万家科创板2年定开混合,1.0508,07-18,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,0.959,0.002,0.21,1594.0,152666.0,0.96,0.96,0.956,0.957,0.15,105179859,105179859,-8.736200989722116,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
17,506005,博时科创板三年定开混合,0.9507,07-18,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,506005,科创板博时,0.865,0.005,0.58,50992.0,4401282.0,0.864,0.866,0.86,0.86,0.68,646613450,646613450,-9.014410434416746,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506005.html
18,506006,汇添富科创板2年定开混合,0.9882,07-18,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,0.899,0.003,0.33,25705.0,2304665.0,0.9,0.9,0.894,0.896,1.16,198674415,198674415,-9.026512851649459,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
19,506003,富国科创板两年定开混合,0.8166,07-18,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.74,0.003,0.41,19061.0,1406828.0,0.739,0.74,0.737,0.737,0.86,163557390,163557390,-9.38035758021063,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
20,506000,南方科创板3年定开混合,0.8448,07-18,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,0.759,0.001,0.13,100468.0,7618882.0,0.758,0.76,0.757,0.758,1.3,588462950,588462950,-10.156249999999998,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
