,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,1.6857,12-12,限大额,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.016,0.02,1.0,3285004.0,651546734.725,1.97,2.019,1.913,1.996,13.38,4949730165,4949730165,19.594233849439405,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,161722,招商丰泰混合(LOF),1.5,12-12,开放申购,开放赎回,,10.0,100000000000.0,0.15,161722,招商丰泰LOF,1.6,-0.028,-1.72,1008.0,171129.35,1.529,1.791,1.509,1.628,39.59,407301,407301,6.666666666666672,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161722.html
2,160726,嘉实瑞享定期混合,1.0271,12-12,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.974,0.008,0.83,554.0,54130.6,0.971,0.979,0.971,0.966,0.14,39660207,39660207,-5.169895823191503,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
3,166024,中欧恒利三年定期开放混合,1.2536,12-12,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.18,-0.005,-0.42,1318.0,155769.2,1.185,1.187,1.18,1.185,0.15,101393187,101393187,-5.871091257179332,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
4,501088,嘉实瑞虹三年定期混合,0.8164,12-12,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.767,-0.008,-1.03,1170.0,89521.0,0.767,0.772,0.765,0.775,0.67,13299933,13299933,-6.050955414012739,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
5,166027,中欧创业板两年定开混合A,0.9577,12-12,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.896,-0.002,-0.22,232.0,20724.958,0.894,0.896,0.894,0.898,0.03,67741186,67741186,-6.442518533987676,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
6,501038,银华明择多策略定期开放混合,1.9002,12-12,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.773,-0.008,-0.45,739.0,131266.0,1.772,1.78,1.772,1.781,0.72,18156407,18156407,-6.69403220713609,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
7,160926,大成创业板两年定开混合A,1.1186,12-12,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.04,-0.004,-0.38,1973.0,204982.754,1.039,1.04,1.037,1.044,0.26,79854406,79854406,-7.026640443411407,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
8,501065,汇添富经典成长定开混合,1.3535,12-12,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.257,-0.024,-1.87,373.0,47682.0,1.28,1.28,1.255,1.281,0.29,16404353,16404353,-7.129663834503143,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
9,161912,万家社会责任18个月定开A,3.5227,12-12,暂停申购,暂停赎回,2027-01-15,10.0,1000.0,0.15,161912,社会责任定开,3.27,-0.043,-1.3,9473.0,3107216.1,3.3,3.311,3.269,3.313,1.75,177063901,177063901,-7.173474891418512,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161912.html
