,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,2.2469,04-21,暂停申购,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.849,-0.008,-0.28,1263553.0,358920578.936,2.828,2.857,2.82,2.857,3.46,10405421025,10405421025,26.796920201166053,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),2.5174,04-20,暂停申购,开放赎回,,10.0,100.0,0.15,501225,全球芯片LOF,2.886,0.078,2.78,153459.0,43658017.0,2.78,2.89,2.777,2.808,8.39,527676240,527676240,14.64209104631764,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501225.html
2,164508,国富中证A100指数增强(LOF),1.358,04-21,开放申购,开放赎回,,10.0,100000000000.0,0.12,164508,国富中证A100LOF,1.548,0.141,10.02,441.0,63551.716,1.407,1.548,1.341,1.407,3.31,2058702,2058702,13.991163475699553,T+1,T+1,https://fundf10.eastmoney.com/jjfl_164508.html
3,501018,南方原油A,1.6867,04-20,暂停申购,开放赎回,,10.0,1.0,0.12,501018,南方原油LOF,1.885,-0.12,-5.99,6496913.0,1258639423.0,2.04,2.045,1.875,2.005,86.77,1411460856,1411460856,11.756684650500974,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
4,160723,嘉实原油(QDII-LOF),1.9365,04-20,暂停申购,开放赎回,,10.0,5.0,0.12,160723,嘉实原油LOF,2.133,-0.112,-4.99,6094864.0,1329924022.085,2.271,2.275,2.131,2.245,90.21,1441197114,1441197114,10.147172734314479,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
5,161129,易方达原油A类人民币,1.648,04-21,暂停申购,开放赎回,,10.0,10.0,0.12,161129,原油LOF易方达,1.799,-0.088,-4.66,3188936.0,586441686.741,1.907,1.917,1.795,1.887,72.59,790268519,790268519,9.162621359223303,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161129.html
6,160416,华安标普全球石油指数(LOF)A,2.0496,04-20,暂停申购,开放赎回,,10.0,2.0,0.12,160416,石油基金LOF,2.228,-0.019,-0.85,1328636.0,299565112.633,2.304,2.328,2.2,2.247,78.15,378780137,378780137,8.704137392662,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160416.html
7,501046,财通多策略福鑫定开混合,6.5484,04-21,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,7.051,0.377,5.65,23943.0,16546789.0,6.62,7.055,6.539,6.674,14.34,117709394,117709394,7.675157290330464,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
8,501205,鹏华创新未来混合(LOF)C,0.8535,04-21,开放申购,开放赎回,,10.0,100000000000.0,0.0,501205,鹏华创新未来LOF,0.915,0.083,9.98,164624.0,14583830.0,0.833,0.915,0.833,0.832,15.14,99461873,99461873,7.205623901581721,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501205.html
9,501082,博时科创主题灵活配置混合(LOF)A,3.6775,04-21,开放申购,开放赎回,,10.0,100000000000.0,0.12,501082,科创投资LOF,3.894,0.25,6.86,5445.0,2058130.0,3.658,3.895,3.658,3.644,2.05,103440216,103440216,5.887151597552682,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501082.html
10,501015,财通多策略升级混合(LOF)A,2.776,04-21,开放申购,开放赎回,,10.0,100000000000.0,0.15,501015,财通升级混合LOF,2.924,0.241,8.98,11248.0,3203003.0,2.722,2.951,2.722,2.683,8.31,39567860,39567860,5.331412103746403,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501015.html
11,506005,博时科创板三年定开混合,1.5077,04-21,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,506005,科创板博时,1.43,0.023,1.63,86060.0,12201974.0,1.404,1.432,1.404,1.407,1.12,1101997331,1101997331,-5.1535451349738075,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506005.html
12,501093,华夏翔阳两年定开混合,1.3667,04-21,暂停申购,暂停赎回,2028-03-27,10.0,100000000000.0,0.12,501093,华夏翔阳LOF,1.296,-0.012,-0.92,297.0,38505.0,1.297,1.297,1.283,1.308,0.19,20164594,20164594,-5.173044559888782,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501093.html
