,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501203,易方达创新未来混合(LOF),1.1678,09-03,开放申购,开放赎回,,1.0,0.0,0.0,501203,易基创新未来LOF,1.109,-0.039,-3.4,49287.0,5596926.0,1.148,1.159,1.108,1.148,0.06,8761100000,8761100000,-5.035108751498541,未代销,未代销,https://fundf10.eastmoney.com/jjfl_501203.html
1,160626,鹏华中证信息技术指数(LOF)A,1.2177,09-03,开放申购,开放赎回,,10.0,100000000000.0,0.12,160626,信息LOF,1.156,-0.05,-4.15,522.0,61237.2,1.209,1.213,1.156,1.206,0.49,12311606,12311606,-5.066929457173367,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160626.html
2,501010,汇添富中证生物科技指数(LOF)C,1.4437,09-03,开放申购,开放赎回,,10.0,100000000000.0,0.0,501010,生物科技LOFC,1.37,-0.054,-3.79,1254.0,175366.0,1.429,1.429,1.368,1.424,2.1,8194655,8194655,-5.104938699175721,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501010.html
3,501206,汇添富创新未来混合(LOF),0.7645,09-03,开放申购,开放赎回,,1.0,0.0,0.0,501206,添富创新未来LOF,0.724,-0.026,-3.47,6426.0,470657.0,0.752,0.756,0.716,0.75,0.01,5792000000,5792000000,-5.297580117724,未代销,未代销,https://fundf10.eastmoney.com/jjfl_501206.html
4,501188,汇添富核心精选混合(LOF),0.9306,09-03,限大额,开放赎回,,10.0,500000.0,0.15,501188,添富核心精选LOF,0.88,-0.039,-4.24,9139.0,817706.0,0.915,0.929,0.865,0.919,1.56,51498216,51498216,-5.437352245862882,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501188.html
5,501032,财通福盛混合发起(LOF)A,1.6461,09-03,开放申购,开放赎回,,10.0,100000000000.0,0.15,501032,财通福盛混合LOF,1.555,-0.068,-4.19,37.0,5862.0,1.627,1.631,1.555,1.623,0.53,1081192,1081192,-5.5342931778142255,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501032.html
6,501085,财通科创主题灵活配置混合(LOF),2.3088,09-03,开放申购,开放赎回,,10.0,100000000000.0,1.2,501085,财通科创LOF,2.181,-0.08,-3.54,6184.0,1363527.0,2.277,2.29,2.085,2.261,1.57,86076218,86076218,-5.535343035343041,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501085.html
7,161903,万家行业优选混合(LOF),1.3925,09-03,开放申购,开放赎回,,10.0,100000000000.0,0.15,161903,万家行业优选LOF,1.315,-0.065,-4.71,157962.0,21079345.376,1.379,1.386,1.298,1.38,4.65,446914238,446914238,-5.56552962298026,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161903.html
8,169104,东方红睿满沪港深混合(LOF)A,2.162,09-03,开放申购,开放赎回,,10.0,100000000000.0,0.15,169104,东方红睿满LOF,2.041,-0.097,-4.54,2692.0,557922.7,2.143,2.159,2.027,2.138,1.31,41815890,41815890,-5.596669750231268,T+1,T+1,https://fundf10.eastmoney.com/jjfl_169104.html
9,501083,银华科创主题灵活配置混合(LOF),1.7851,09-03,开放申购,开放赎回,,10.0,100000000000.0,1.5,501083,科创银华LOF,1.685,-0.083,-4.69,4112.0,702701.0,1.768,1.772,1.671,1.768,0.78,88765126,88765126,-5.6075289899725425,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501083.html
