,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501312,华宝海外科技股票(QDII-LOF)A,1.8929,11-20,限大额,开放赎回,,10.0,10.0,0.12,501312,海外科技LOF,2.061,0.041,2.03,221332.0,45571448.0,2.06,2.077,2.042,2.02,8.17,558504223,558504223,8.88055364784193,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501312.html
1,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.6272,11-20,限大额,开放赎回,,10.0,10.0,0.12,161128,标普信息科技LOF,6.093,0.038,0.63,148360.0,90371803.087,6.119,6.125,6.07,6.055,3.25,2781347751,2781347751,8.277651407449527,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
2,161130,易方达纳斯达克100ETF联接(QDII-LOF)A(人民币),3.8186,11-20,限大额,开放赎回,,10.0,10.0,0.12,161130,纳斯达克100LOF,4.035,0.03,0.75,44315.0,17888803.469,4.05,4.056,4.026,4.005,3.43,521123664,521123664,5.666998376368306,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161130.html
3,501065,汇添富经典成长定开混合,1.3127,11-21,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.246,-0.005,-0.4,882.0,109417.0,1.241,1.253,1.239,1.251,0.68,16260798,16260798,-5.081130494400852,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
4,501038,银华明择多策略定期开放混合,1.8822,11-21,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.784,0.031,1.77,308.0,54519.0,1.755,1.785,1.755,1.753,0.3,18179852,18179852,-5.217298905536079,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
5,166027,中欧创业板两年定开混合A,0.9301,11-21,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.881,0.003,0.34,483.0,42482.08,0.872,0.881,0.872,0.878,0.06,66509697,66509697,-5.279002257821743,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
6,160926,大成创业板两年定开混合A,1.0575,11-21,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.001,0.001,0.1,303.0,30372.2,1.007,1.007,1.0,1.0,0.04,76761870,76761870,-5.342789598108768,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
7,162720,广发创业板两年定开混合,1.0712,11-21,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,1.011,-0.003,-0.3,6194.0,620455.3,1.004,1.014,0.994,1.014,0.42,147712549,147712549,-5.619865571321885,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
8,160325,华夏创业板两年定开混合,1.2096,11-21,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,1.14,-0.009,-0.78,2266.0,257920.13,1.169,1.169,1.13,1.149,0.2,128359154,128359154,-5.753968253968263,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
9,501046,财通多策略福鑫定开混合,3.8603,11-21,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,3.61,-0.055,-1.5,5319.0,1937828.0,3.661,3.749,3.586,3.665,3.2,60014806,60014806,-6.483952024454062,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
10,160143,南方创业板2年定期开放混合,1.2181,11-21,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.139,-0.001,-0.09,561.0,63701.6,1.136,1.139,1.128,1.14,0.21,30807919,30807919,-6.493719727444376,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
11,161040,富国创业板两年定开混合,1.644,11-21,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.535,0.013,0.85,2147.0,328985.105,1.52,1.538,1.52,1.522,0.31,107265086,107265086,-6.630170316301702,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
12,160529,博时创业板两年定开混合,1.2724,11-21,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.183,0.0,0.0,974.0,115016.2,1.181,1.183,1.176,1.183,0.26,43930044,43930044,-7.026092423766106,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
13,161912,万家社会责任18个月定开A,3.2701,11-21,暂停申购,暂停赎回,2027-01-15,10.0,1000.0,0.15,161912,社会责任定开,3.016,0.0,0.0,3127.0,943203.4,3.01,3.03,2.982,3.016,0.58,163071914,163071914,-7.7704045747836386,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161912.html
14,506003,富国科创板两年定开混合,0.9296,11-21,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.854,0.002,0.23,5323.0,450357.0,0.843,0.861,0.841,0.852,0.24,192009261,192009261,-8.132530120481928,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
15,506002,易方达科创板两年定开混合,1.4178,11-21,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,1.302,0.008,0.62,29340.0,3799267.0,1.291,1.306,1.283,1.294,1.33,287830796,287830796,-8.16758358019466,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
16,506006,汇添富科创板2年定开混合,1.065,11-21,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,0.972,0.005,0.52,6635.0,642738.0,0.966,0.974,0.965,0.967,0.3,216030208,216030208,-8.73239436619718,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
17,506001,万家科创板2年定开混合,1.241,11-21,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,1.122,0.005,0.45,4830.0,541545.0,1.117,1.127,1.115,1.117,0.44,123633853,123633853,-9.58904109589041,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
18,506005,博时科创板三年定开混合,1.1581,11-21,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,506005,科创板博时,1.047,0.005,0.48,47389.0,4937654.0,1.042,1.052,1.034,1.042,0.62,802566224,802566224,-9.593299369657196,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506005.html
19,506000,南方科创板3年定开混合,1.011,11-21,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,0.913,0.005,0.55,68645.0,6245853.0,0.91,0.916,0.903,0.908,0.87,720359644,720359644,-9.69337289812066,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
