,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,168002,国寿安保策略精选混合(LOF)A,1.9223,08-01,开放申购,开放赎回,,10.0,100000000000.0,0.15,168002,国寿精选LOF,2.063,0.188,10.03,936.0,190767.179,1.881,2.063,1.881,1.875,9.59,2013727,2013727,7.319357020236191,T+1,T+1,https://fundf10.eastmoney.com/jjfl_168002.html
1,501036,汇添富中证500指数(LOF)A,1.1878,08-01,开放申购,开放赎回,,10.0,100000000000.0,0.08,501036,中证500LOF,1.255,0.066,5.55,862.0,104408.0,1.183,1.296,1.183,1.189,0.8,13568182,13568182,5.657518100690346,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501036.html
2,161132,易方达科顺定开混合,1.7624,08-01,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.674,0.014,0.84,572.0,95582.3,1.647,1.674,1.647,1.66,0.84,11411484,11411484,-5.015887426236952,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
3,160325,华夏创业板两年定开混合,0.9454,08-01,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,0.895,0.007,0.79,4341.0,384839.042,0.884,0.895,0.881,0.888,0.4,96642794,96642794,-5.331076792891897,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
4,160529,博时创业板两年定开混合,1.0497,08-01,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,0.99,0.0,0.0,264.0,25906.1,0.973,0.997,0.973,0.99,0.07,36660406,36660406,-5.687339239782803,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
5,501065,汇添富经典成长定开混合,1.1303,08-01,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.066,0.005,0.47,2233.0,235375.0,1.046,1.066,1.046,1.061,1.72,13806406,13806406,-5.688755197735116,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
6,160143,南方创业板2年定期开放混合,1.0297,08-01,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,0.97,0.003,0.31,1015.0,98319.1,0.962,0.97,0.96,0.967,0.39,25322597,25322597,-5.797805185976506,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
7,161914,万家创业板2年定期开放混合A,0.7155,08-01,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.674,0.007,1.05,4658.0,312066.34,0.664,0.674,0.664,0.667,0.29,109351639,109351639,-5.80013976240391,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
8,161040,富国创业板两年定开混合,1.3629,08-01,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.283,0.006,0.47,2308.0,295283.478,1.279,1.288,1.278,1.277,0.34,86055855,86055855,-5.862499082838072,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
9,160926,大成创业板两年定开混合A,0.9521,08-01,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,0.894,0.006,0.68,4392.0,391630.1,0.884,0.898,0.884,0.888,0.58,67979378,67979378,-6.102300178552666,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
