,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.8575,11-07,限大额,开放赎回,,10.0,10.0,0.12,161128,标普信息科技LOF,6.4,0.027,0.42,297848.0,191140413.127,6.499,6.499,6.365,6.373,6.56,2904730317,2904730317,9.261630388390959,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
1,501312,华宝海外科技股票(QDII-LOF)A,2.0116,11-07,限大额,开放赎回,,10.0,100.0,0.12,501312,海外科技LOF,2.19,-0.011,-0.5,405793.0,89333388.0,2.224,2.23,2.183,2.201,16.67,533253174,533253174,8.86856233843706,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501312.html
2,501227,泓德红利优选混合(LOF)A,1.093,11-10,开放申购,开放赎回,,10.0,100000000000.0,0.15,501227,泓德红利优选LOF,1.156,0.01,0.87,55656.0,6415193.0,1.132,1.167,1.13,1.146,6.86,93810556,93810556,5.763952424519666,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501227.html
3,161226,国投瑞银白银期货(LOF)A,1.3203,11-10,限大额,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,1.396,0.034,2.5,1574375.0,219306928.886,1.391,1.41,1.38,1.362,6.6,3329745409,3329745409,5.733545406347033,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
4,161130,易方达纳斯达克100ETF联接(QDII-LOF)A(人民币),3.9726,11-07,限大额,开放赎回,,10.0,10.0,0.12,161130,纳斯达克100LOF,4.189,0.014,0.34,79609.0,33452922.892,4.222,4.239,4.174,4.175,6.35,525565378,525565378,5.4473141015959365,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161130.html
5,501088,嘉实瑞虹三年定期混合,0.8341,11-10,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.792,-0.001,-0.13,40.0,3168.0,0.793,0.793,0.791,0.793,0.02,13242002,13242002,-5.047356432082474,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
6,501038,银华明择多策略定期开放混合,1.9096,11-10,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.79,-0.004,-0.22,623.0,112322.0,1.808,1.808,1.79,1.794,0.61,18240995,18240995,-6.2630917469627105,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
7,166025,中欧远见两年定开混合A,0.7769,11-10,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.727,-0.004,-0.55,2735.0,198867.4,0.731,0.731,0.726,0.731,0.46,42859784,42859784,-6.42296305830867,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
8,501070,广发睿阳三年定开混合,1.2099,11-10,暂停申购,暂停赎回,2028-03-06,10.0,100000000000.0,0.15,501070,广发睿阳,1.13,-0.008,-0.7,2398.0,272291.0,1.143,1.143,1.13,1.138,1.57,17226850,17226850,-6.603851557980005,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501070.html
9,501065,汇添富经典成长定开混合,1.3787,11-10,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.281,-0.013,-1.0,358.0,46189.0,1.294,1.294,1.271,1.294,0.27,16717562,16717562,-7.086385725683623,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
