,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,160325,华夏创业板两年定开混合,0.864,06-26,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,0.817,0.002,0.25,1555.0,126817.4,0.815,0.817,0.81,0.815,0.14,88195880,88195880,-5.439814814814819,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
1,160726,嘉实瑞享定期混合,0.9617,06-26,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,0.908,0.004,0.44,49.0,4444.6,0.908,0.908,0.907,0.904,0.01,35457097,35457097,-5.583861911198915,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
2,166024,中欧恒利三年定期开放混合,1.0166,06-26,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,0.957,0.003,0.31,5371.0,513458.6,0.933,0.958,0.933,0.954,0.63,82230637,82230637,-5.8626795199685215,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
3,161040,富国创业板两年定开混合,1.1887,06-26,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.118,0.005,0.45,473.0,52934.6,1.109,1.12,1.109,1.113,0.07,73394697,73394697,-5.947673929502816,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
4,160926,大成创业板两年定开混合A,0.8563,06-26,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,0.805,0.001,0.12,529.0,42384.2,0.801,0.805,0.801,0.804,0.07,61972980,61972980,-5.9908910428588005,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
5,166027,中欧创业板两年定开混合A,0.8267,06-26,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.777,-0.002,-0.26,859.0,66772.6,0.779,0.779,0.775,0.779,0.11,58236218,58236218,-6.011854360711258,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
6,161914,万家创业板2年定期开放混合A,0.6783,06-26,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.634,0.0,0.0,229.0,14537.0,0.631,0.639,0.631,0.634,0.01,102799271,102799271,-6.531033466017987,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
7,160143,南方创业板2年定期开放混合,0.9408,06-26,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,0.879,-0.004,-0.45,2069.0,182864.337,0.893,0.893,0.879,0.883,0.8,22860830,22860830,-6.568877551020405,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
8,160529,博时创业板两年定开混合,0.9709,06-26,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,0.906,0.004,0.44,195.0,17650.6,0.903,0.909,0.903,0.902,0.05,33505070,33505070,-6.68451951797301,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
9,162720,广发创业板两年定开混合,0.8383,06-26,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,0.782,-0.003,-0.38,739.0,57783.2,0.782,0.789,0.78,0.785,0.05,114065960,114065960,-6.715972802099489,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
10,501065,汇添富经典成长定开混合,1.0829,06-26,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,0.999,-0.003,-0.3,163.0,16331.0,0.997,1.004,0.997,1.002,0.13,12819767,12819767,-7.747714470403544,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
11,506002,易方达科创板两年定开混合,0.9774,06-26,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,0.9,-0.005,-0.55,4763.0,430043.0,0.909,0.909,0.898,0.905,0.22,195937560,195937560,-7.918968692449358,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
12,506001,万家科创板2年定开混合,1.0291,06-26,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,0.936,-0.003,-0.32,4321.0,405226.0,0.939,0.94,0.935,0.939,0.39,102657298,102657298,-9.046739869789121,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
13,506003,富国科创板两年定开混合,0.7806,06-26,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.708,-0.001,-0.14,9570.0,677991.0,0.708,0.71,0.706,0.709,0.43,156317975,156317975,-9.30053804765565,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
14,506006,汇添富科创板2年定开混合,0.9037,06-26,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,0.817,-0.002,-0.24,11340.0,928029.0,0.817,0.82,0.816,0.819,0.51,180316148,180316148,-9.593891778244993,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
15,506005,博时科创板三年定开混合,0.9183,06-26,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,506005,科创板博时,0.826,-0.003,-0.36,30134.0,2496777.0,0.828,0.832,0.826,0.829,0.4,617404114,617404114,-10.051181531090062,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506005.html
16,506000,南方科创板3年定开混合,0.8237,06-26,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,0.74,0.0,0.0,52209.0,3872355.0,0.741,0.744,0.739,0.74,0.67,573633792,573633792,-10.161466553356805,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
