,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501312,华宝海外科技股票(QDII-LOF)A,2.132,10-27,限大额,开放赎回,,10.0,100.0,0.12,501312,海外科技LOF,2.295,-0.004,-0.17,436770.0,99941719.0,2.299,2.329,2.26,2.299,19.95,502573559,502573559,7.645403377110685,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501312.html
1,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),6.0472,10-27,限大额,开放赎回,,10.0,50.0,0.12,161128,标普信息科技LOF,6.465,0.238,3.82,461620.0,295215147.661,6.301,6.479,6.301,6.227,11.36,2627389964,2627389964,6.908982669665295,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
2,161908,万家添利债券(LOF)C,1.2248,10-28,限大额,开放赎回,,10.0,10000000.0,0.0,161908,万家添利LOF,1.288,-0.071,-5.22,1124.0,143783.705,1.28,1.323,1.225,1.359,9.57,1513616,1513616,5.160026126714559,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161908.html
3,501046,财通多策略福鑫定开混合,4.635,10-28,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,4.402,0.264,6.38,27029.0,11729672.0,4.223,4.45,4.223,4.138,16.26,73155077,73155077,-5.0269687162890975,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
4,166024,中欧恒利三年定期开放混合,1.2179,10-28,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.154,0.007,0.61,5022.0,578324.802,1.15,1.154,1.149,1.147,0.58,99157946,99157946,-5.246736185236889,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
5,166025,中欧远见两年定开混合A,0.7694,10-28,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.729,0.0,0.0,2500.0,181903.4,0.729,0.729,0.727,0.729,0.43,42682403,42682403,-5.250844814140889,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
6,501065,汇添富经典成长定开混合,1.3883,10-28,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.306,0.008,0.62,216.0,28020.0,1.288,1.306,1.288,1.298,0.17,17043822,17043822,-5.928113520132539,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
7,166027,中欧创业板两年定开混合A,0.9587,10-28,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.894,0.002,0.22,853.0,76180.365,0.894,0.897,0.893,0.892,0.11,67339320,67339320,-6.748722228017104,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
8,160529,博时创业板两年定开混合,1.3893,10-28,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.289,0.023,1.82,2145.0,274012.403,1.266,1.289,1.266,1.266,0.58,47859927,47859927,-7.219463038940479,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
9,160143,南方创业板2年定期开放混合,1.3436,10-28,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.238,0.019,1.56,1878.0,231254.9,1.223,1.238,1.223,1.219,0.69,33485693,33485693,-7.8594819886871035,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
10,160325,华夏创业板两年定开混合,1.3159,10-28,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,1.212,0.029,2.45,16208.0,1947803.346,1.187,1.215,1.187,1.183,1.46,134873853,134873853,-7.895736758112326,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
11,161132,易方达科顺定开混合,2.2615,10-28,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,2.082,0.029,1.41,601.0,122397.0,2.059,2.084,2.014,2.053,0.88,14193398,14193398,-7.9372098164934775,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
12,160926,大成创业板两年定开混合A,1.1437,10-28,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.051,0.008,0.77,7496.0,784175.077,1.04,1.051,1.04,1.043,0.98,80596129,80596129,-8.105272361633297,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
