,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,160722,嘉实惠泽混合(LOF),1.1781,06-24,开放申购,开放赎回,,10.0,100000000000.0,0.15,160722,嘉实惠泽LOF,1.386,0.108,8.45,562.0,72229.06,1.406,1.406,1.186,1.278,1.56,4980696,4980696,17.64705882352941,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160722.html
1,161031,富国中证工业4.0指数(LOF)A,0.954,06-24,开放申购,开放赎回,,10.0,100000000000.0,0.12,161031,工业40LOF,1.051,0.096,10.05,3961.0,397965.913,0.95,1.051,0.949,0.955,2.86,14543651,14543651,10.167714884696014,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161031.html
2,161015,富国天盈债券(LOF)C,1.2902,06-24,开放申购,开放赎回,,10.0,100000000000.0,0.0,161015,富国天盈LOF,1.403,-0.113,-7.45,9141.0,1299826.294,1.364,1.626,1.364,1.516,8.17,15702624,15702624,8.742830568904045,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161015.html
3,501048,汇添富中证全指证券公司ETF联接(LOF)C,1.1159,06-24,开放申购,开放赎回,,10.0,100000000000.0,0.0,501048,证券公司LOFC,1.183,0.076,6.87,2616.0,301009.0,1.088,1.196,1.088,1.107,5.74,5392351,5392351,6.0130836096424565,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501048.html
4,160325,华夏创业板两年定开混合,0.849,06-24,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,0.806,0.014,1.77,4776.0,381338.389,0.793,0.806,0.793,0.792,0.44,87008421,87008421,-5.064782096584208,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
5,161914,万家创业板2年定期开放混合A,0.6724,06-24,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.637,0.012,1.92,4723.0,297648.072,0.638,0.638,0.624,0.625,0.29,103279408,103279408,-5.264723378941104,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
6,160529,博时创业板两年定开混合,0.9555,06-24,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,0.905,0.012,1.34,1633.0,147072.152,0.897,0.905,0.895,0.893,0.44,33468089,33468089,-5.285190999476712,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
7,166024,中欧恒利三年定期开放混合,1.0046,06-24,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,0.951,0.012,1.28,14251.0,1348520.5,0.941,0.951,0.94,0.939,1.66,81715085,81715085,-5.3354568982679655,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
8,160926,大成创业板两年定开混合A,0.8528,06-24,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,0.804,0.006,0.75,2721.0,218030.457,0.8,0.804,0.799,0.798,0.35,61895995,61895995,-5.722326454033766,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
9,161132,易方达科顺定开混合,1.6728,06-24,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.577,-0.021,-1.31,1125.0,177827.0,1.6,1.6,1.567,1.598,1.65,10750560,10750560,-5.7269249163079925,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
10,501018,南方原油A,1.3249,06-23,限大额,开放赎回,,10.0,1000.0,0.12,501018,南方原油LOF,1.242,-0.053,-4.09,1726723.0,214822459.0,1.266,1.279,1.222,1.295,84.24,254568269,254568269,-6.2570760057362795,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
11,501065,汇添富经典成长定开混合,1.0682,06-24,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,0.996,0.008,0.81,506.0,50156.0,0.988,0.996,0.988,0.988,0.39,12781270,12781270,-6.7590338887848755,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
12,506002,易方达科创板两年定开混合,0.9762,06-24,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,0.906,0.008,0.89,9460.0,850801.0,0.889,0.91,0.889,0.898,0.43,197243810,197243810,-7.1911493546404355,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
