,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,161226,国投瑞银白银期货(LOF)A,2.1803,04-23,暂停申购,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.667,-0.073,-2.66,1672836.0,444126184.579,2.665,2.686,2.625,2.74,4.58,9741001665,9741001665,22.322616153740306,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
1,501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),2.5759,04-22,暂停申购,开放赎回,,10.0,100.0,0.15,501225,全球芯片LOF,3.13,0.208,7.12,246093.0,75510636.0,2.96,3.149,2.96,2.922,13.46,572343036,572343036,21.510928219263175,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501225.html
2,501018,南方原油A,1.7678,04-22,暂停申购,开放赎回,,10.0,1.0,0.12,501018,南方原油LOF,2.076,0.068,3.39,10970691.0,2300043452.0,2.1,2.138,2.06,2.008,,1554637313,1554637313,17.4340988799638,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
3,161129,易方达原油A类人民币,1.7194,04-23,暂停申购,开放赎回,,10.0,10.0,0.12,161129,原油LOF易方达,1.993,0.06,3.1,9262244.0,1876568072.553,2.015,2.073,1.986,1.933,,875519925,875519925,15.91252762591602,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161129.html
4,160723,嘉实原油(QDII-LOF),2.0291,04-22,暂停申购,开放赎回,,10.0,5.0,0.12,160723,嘉实原油LOF,2.334,0.075,3.32,10592650.0,2497260207.114,2.355,2.414,2.309,2.259,,1577034357,1577034357,15.026366369326299,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
5,166107,信澳量化多因子混合(LOF)A,1.5853,04-23,开放申购,开放赎回,,10.0,100000000000.0,0.15,166107,多因子LOF,1.744,0.044,2.59,2144.0,366126.292,1.649,1.744,1.571,1.7,16.8,2225747,2225747,10.010723522361703,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166107.html
6,160416,华安标普全球石油指数(LOF)A,2.0914,04-22,暂停申购,开放赎回,,10.0,2.0,0.12,160416,石油基金LOF,2.293,-0.001,-0.04,2104062.0,491833352.651,2.35,2.387,2.29,2.294,,389815306,389815306,9.639475949124988,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160416.html
7,501065,汇添富经典成长定开混合,1.3034,04-23,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.234,0.0,0.0,424.0,51578.0,1.233,1.234,1.212,1.234,0.32,16360989,16360989,-5.324535829369335,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
8,160926,大成创业板两年定开混合A,1.1645,04-23,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.101,-0.003,-0.27,2657.0,291569.816,1.1,1.102,1.094,1.104,0.34,86328931,86328931,-5.45298411335338,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
9,161837,银华大盘两年定开混合,1.1913,04-23,暂停申购,暂停赎回,2027-12-16,10.0,99999999999.0,0.15,161837,银华大盘定开,1.125,-0.005,-0.44,19.0,2122.1,1.13,1.13,1.111,1.13,0.02,11001795,11001795,-5.56534877864518,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161837.html
10,161914,万家创业板2年定期开放混合A,0.8187,04-23,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.772,0.003,0.39,6351.0,485909.2,0.763,0.773,0.76,0.769,0.38,128779379,128779379,-5.704165139855865,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
11,166025,中欧远见两年定开混合A,0.7316,04-23,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.689,-0.002,-0.29,3363.0,231963.1,0.69,0.692,0.689,0.691,0.55,42459302,42459302,-5.822854018589404,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
12,506003,富国科创板两年定开混合,1.0868,04-23,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,1.022,0.007,0.69,43985.0,4487186.0,1.001,1.025,1.001,1.015,1.92,234210922,234210922,-5.962458594037538,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
13,506006,汇添富科创板2年定开混合,1.2985,04-23,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,1.22,0.007,0.58,11282.0,1370966.0,1.201,1.221,1.201,1.213,0.51,271893714,271893714,-6.045437042741626,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
14,160529,博时创业板两年定开混合,1.4616,04-23,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.373,-0.006,-0.44,387.0,52810.5,1.374,1.374,1.353,1.379,0.1,51206985,51206985,-6.061850027367269,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
15,160143,南方创业板2年定期开放混合,1.5451,04-23,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.444,-0.005,-0.35,1041.0,149719.6,1.449,1.45,1.423,1.449,0.38,39445380,39445380,-6.5432658080383135,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
