,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501312,华宝海外科技股票(QDII-LOF)A,2.0893,10-23,限大额,开放赎回,,10.0,100.0,0.12,501312,海外科技LOF,2.341,0.06,2.63,232185.0,54081670.0,2.328,2.347,2.308,2.281,10.6,512646928,512646928,12.047097113865888,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501312.html
1,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),5.8542,10-23,限大额,开放赎回,,10.0,50.0,0.12,161128,标普信息科技LOF,6.187,0.141,2.33,300304.0,184866919.266,6.11,6.189,6.11,6.046,7.39,2514410164,2514410164,5.6848074886406454,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161128.html
2,164902,交银信用添利债券(LOF),1.1193,10-24,限大额,开放赎回,,10.0,5000000.0,0.08,164902,交银添利LOF,1.176,0.057,5.09,635.0,74474.974,1.119,1.182,1.119,1.119,24.22,308415,308415,5.0656660412757955,T+1,T+1,https://fundf10.eastmoney.com/jjfl_164902.html
3,501046,财通多策略福鑫定开混合,4.2337,10-24,暂停申购,暂停赎回,2026-11-09,10.0,100000000000.0,0.15,501046,财通福鑫定开混合,4.016,0.157,4.07,20860.0,8331433.0,3.985,4.016,3.905,3.859,12.55,66740298,66740298,-5.142074308524454,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501046.html
4,501065,汇添富经典成长定开混合,1.3896,10-24,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.314,0.009,0.69,391.0,51344.0,1.299,1.314,1.299,1.305,0.3,17148226,17148226,-5.440414507772013,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
5,501038,银华明择多策略定期开放混合,1.9234,10-24,暂停申购,暂停赎回,2026-10-15,10.0,100000000000.0,0.15,501038,银华明择,1.816,-0.022,-1.2,427.0,77230.0,1.824,1.838,1.804,1.838,0.42,18505948,18505948,-5.583861911198915,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501038.html
6,166027,中欧创业板两年定开混合A,0.9539,10-24,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.9,0.006,0.67,4228.0,377400.588,0.889,0.9,0.889,0.894,0.56,67791262,67791262,-5.650487472481387,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
7,166024,中欧恒利三年定期开放混合,1.2259,10-24,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,1.155,0.007,0.61,2341.0,270463.455,1.155,1.159,1.151,1.148,0.27,99243872,99243872,-5.78350599559507,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
8,166025,中欧远见两年定开混合A,0.7771,10-24,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.729,-0.002,-0.27,1767.0,128814.7,0.727,0.731,0.727,0.731,0.3,42682403,42682403,-6.189679577917904,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
9,161914,万家创业板2年定期开放混合A,0.7812,10-24,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.727,0.009,1.25,4701.0,339977.7,0.718,0.727,0.718,0.718,0.28,120763367,120763367,-6.9380440348182315,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
