,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501018,南方原油A,1.7055,04-15,暂停申购,开放赎回,,10.0,1.0,0.12,501018,南方原油LOF,2.187,-0.04,-1.8,9840438.0,2168213537.0,2.293,2.294,2.152,2.227,,1637251396,1637251396,28.232189973614762,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501018.html
1,161226,国投瑞银白银期货(LOF)A,2.2442,04-16,暂停申购,开放赎回,,10.0,100.0,0.1,161226,国投白银LOF,2.874,-0.028,-0.96,1409050.0,404261813.99,2.87,2.885,2.85,2.902,3.86,10496360124,10496360124,28.06345245521789,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161226.html
2,161129,易方达原油A类人民币,1.6448,04-16,暂停申购,开放赎回,,10.0,10.0,0.12,161129,原油LOF易方达,1.99,-0.046,-2.26,5081795.0,1013697398.996,2.061,2.075,1.944,2.036,,874177707,874177707,20.987354085603112,T+2,T+2,https://fundf10.eastmoney.com/jjfl_161129.html
3,160723,嘉实原油(QDII-LOF),1.9594,04-15,暂停申购,开放赎回,,10.0,5.0,0.12,160723,嘉实原油LOF,2.343,-0.042,-1.76,12466329.0,2910728180.151,2.414,2.425,2.261,2.385,,1583070180,1583070180,19.577421659691737,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160723.html
4,501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),2.4237,04-15,暂停申购,开放赎回,,10.0,100.0,0.15,501225,全球芯片LOF,2.782,-0.039,-1.38,124755.0,34803236.0,2.793,2.815,2.768,2.821,6.82,508654760,508654760,14.783182737137427,T+2,T+2,https://fundf10.eastmoney.com/jjfl_501225.html
5,160416,华安标普全球石油指数(LOF)A,2.0802,04-15,暂停申购,开放赎回,,10.0,2.0,0.12,160416,石油基金LOF,2.351,-0.029,-1.22,1438793.0,342243100.024,2.421,2.43,2.34,2.38,84.64,399645510,399645510,13.017979040476874,T+2,T+2,https://fundf10.eastmoney.com/jjfl_160416.html
6,160526,博时优势企业灵活配置混合A,1.3191,04-16,开放申购,开放赎回,,10.0,100000000000.0,0.12,160526,博时优势企业,1.438,0.131,10.02,136.0,18362.302,1.317,1.438,1.317,1.307,0.68,2880924,2880924,9.013721476764461,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160526.html
7,160529,博时创业板两年定开混合,1.4276,04-16,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,1.355,0.005,0.37,822.0,111321.1,1.354,1.36,1.353,1.35,0.22,50535663,50535663,-5.085458111515831,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
8,160143,南方创业板2年定期开放混合,1.4929,04-16,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,1.414,0.021,1.51,717.0,101455.048,1.395,1.429,1.392,1.393,0.26,38625877,38625877,-5.285015741174893,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
9,160726,嘉实瑞享定期混合,1.1299,04-16,暂停申购,暂停赎回,2026-09-14,10.0,100000000000.0,0.15,160726,嘉实瑞享定开,1.068,0.004,0.38,527.0,55927.1,1.078,1.078,1.057,1.064,0.12,47841334,47841334,-5.478360916895287,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160726.html
10,161914,万家创业板2年定期开放混合A,0.7923,04-16,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.747,0.0,0.0,2703.0,200845.442,0.745,0.747,0.74,0.747,0.16,124609062,124609062,-5.7175312381673615,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
11,162720,广发创业板两年定开混合,1.3976,04-16,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,1.317,0.027,2.09,19634.0,2559972.716,1.297,1.32,1.293,1.29,1.34,192497852,192497852,-5.767029192902118,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
12,160926,大成创业板两年定开混合A,1.1562,04-16,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,1.089,-0.001,-0.09,1994.0,217639.2,1.095,1.095,1.088,1.09,0.25,85366490,85366490,-5.812143227815251,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
13,506001,万家科创板2年定开混合,1.4111,04-16,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,1.328,0.002,0.15,5454.0,720439.0,1.314,1.329,1.314,1.326,0.49,146467643,146467643,-5.889022748210612,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
14,506006,汇添富科创板2年定开混合,1.273,04-16,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,1.197,-0.001,-0.08,71578.0,8549593.0,1.18,1.208,1.18,1.198,3.21,266767849,266767849,-5.970149253731331,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
15,166025,中欧远见两年定开混合A,0.7355,04-16,暂停申购,暂停赎回,2027-04-26,10.0,100000000000.0,0.15,166025,中欧远见定开,0.691,-0.001,-0.14,1667.0,114194.1,0.688,0.692,0.681,0.692,0.27,42582551,42582551,-6.050305914343996,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166025.html
16,501065,汇添富经典成长定开混合,1.3218,04-16,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,1.235,0.0,0.0,318.0,38749.0,1.217,1.235,1.217,1.235,0.24,16374248,16374248,-6.566802844605839,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
17,506000,南方科创板3年定开混合,1.2296,04-16,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,1.146,-0.008,-0.69,170050.0,19455720.0,1.147,1.15,1.136,1.154,2.14,911221382,911221382,-6.798959011060517,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
18,506003,富国科创板两年定开混合,1.0751,04-16,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.999,-0.004,-0.4,63834.0,6377594.0,1.005,1.005,0.997,1.003,2.8,227585487,227585487,-7.078411310575755,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
19,501093,华夏翔阳两年定开混合,1.3823,04-16,暂停申购,暂停赎回,2028-03-27,10.0,100000000000.0,0.12,501093,华夏翔阳LOF,1.277,-0.049,-3.7,137.0,17602.0,1.306,1.326,1.273,1.326,0.09,19843431,19843431,-7.617738551689225,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501093.html
20,501088,嘉实瑞虹三年定期混合,0.864,04-16,暂停申购,暂停赎回,2028-10-25,10.0,100000000000.0,0.15,501088,嘉实瑞虹,0.79,-0.001,-0.13,993.0,78350.0,0.79,0.795,0.788,0.791,0.55,14334392,14334392,-8.56481481481481,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501088.html
